id	filename	md5	size	state
3f20c077-04eb-41a2-91f9-24842347d41f	8f4362f5-2f46-4ad8-9330-acbafc12aa62_gdc_realn_rehead.bam	c94eda7e6a8ee6ef1a494f2ef48328b2	5117865089	validated
3fb5651f-f220-43ff-ab2b-b3fb9555a213	32f85581-2873-4e99-b5d0-9cdcf3f656b0_gdc_realn_rehead.bam	8f5e9fd7b312b5b29b3ba2eb4786ea59	9526109529	validated
3fcbaab0-2024-40f5-86ec-ffa0511d0e02	a1ad7b4b-c9cf-4047-9b1a-37980cc03481_gdc_realn_rehead.bam	8f7c17d4c351dd9df3c839c5854fe8b1	12432670564	validated
3fed86af-299b-40c9-9f23-e6d3b9c46a4f	2497029b-99ec-4309-b2fb-9722708ae83e_gdc_realn_rehead.bam	4c93fac9261bae1a5eee4ecd7e239a38	7887028838	validated
3ff4bac4-10cc-4051-a8d0-0841eaa1a52c	8f66323e-7738-47a2-ba62-4a42550d7ab0_gdc_realn_rehead.bam	73608714222886996ff794f63d96d82e	5109167013	validated
403a833d-8cb4-4660-a4f1-900a88b68e15	23bbe832-5fce-4545-b2d4-ec05bc4ba6ea_gdc_realn_rehead.bam	50c9a4d446a7ee0ea0870d0148771788	7174062758	validated
4049402d-f07e-4360-873d-927e96844738	3598aa2f-93f9-457f-9944-a5717f8639b4_gdc_realn_rehead.bam	be39a65621fcbe8647835f450f35ad3b	7614958474	validated
40652f87-8ad2-42ce-a519-a359fddd9267	c4033a8d-0204-438e-b9d7-f00bfe4abf57_gdc_realn_rehead.bam	525af03ed35dabbb2cf13fe5816728e5	9820225418	validated
40a1b5a8-d7c4-4e69-be4f-86774e0d99aa	efb2b926-fb8a-4c65-94b0-15bb94825035_gdc_realn_rehead.bam	c960e4145cd9741f5029f317624748d4	10283743950	validated
40d75fa8-82db-4eab-ba98-3b65efba2b53	1cd58b1e-f0f3-441f-9872-bace634e8732_gdc_realn_rehead.bam	5da570750170b8cbb86b201394920d9a	8545946094	validated
41a749af-63a0-47a1-9f28-e0d809c2dfb6	e7ab38fb-c7fa-4080-a300-0122961c4add_gdc_realn_rehead.bam	dcbaae0f50b2cb23db908f084cb4f5a1	6958871386	validated
41f1f5ee-d806-4b5d-973e-ef097a601d0e	a280f677-622c-41da-9685-9d39349587e1_gdc_realn_rehead.bam	3030e4c7d34031f1514084782adbe4fd	6408965485	validated
42166f2c-931a-499e-8183-2649d621267e	409fd4dd-d953-424c-ae54-25435415ecc1_gdc_realn_rehead.bam	b53424b8a9afc3a20f3434e4e5d4cbbe	7450994486	validated
422c799d-167b-426e-94d0-8f8ae8206ab7	10400d38-81af-4bb9-af9b-5941dbced148_gdc_realn_rehead.bam	891373f524a8865a0cfc6e9305d2b22c	5607746824	validated
425ee0e1-9f17-48d7-8811-61d0096d7b08	510d2d4a-70d1-4027-9f36-98452d3bd1d8_gdc_realn_rehead.bam	4fc33ccba857db74b6b125c2181dfb33	8239906660	validated
4260f888-98e4-46eb-a89c-1b9459b1cb47	c28f4745-4e85-4c81-a9a1-4cd5331e7a99_gdc_realn_rehead.bam	eeee08035890a6fa2506b16c1f261542	9388253264	validated
42657fa6-cb59-4076-95f0-1a0420864094	5c8c8170-95ea-4c64-b205-9474d115f711_gdc_realn_rehead.bam	13b5d27f05e99ef38f3fae0202142304	13009140148	validated
427b6e42-cade-4268-b313-4ce0e0324afe	65720f69-f314-470b-8e8a-d3345b67e983_gdc_realn_rehead.bam	601220ae84a0d59ff8d7e406db41761f	9314132868	validated
42c461fe-31a4-4ee4-8d17-95a5da96a8eb	a6a05a40-399c-453d-b788-83f4e561c343_gdc_realn_rehead.bam	44075c1445dd389a9b531161fc213fc0	8410045135	validated
43428ad8-5c70-413a-9787-ec0350e102c3	d3027935-af79-425c-a845-38219f300fe4_gdc_realn_rehead.bam	6f807cee51c27811b40750f7c99a79d5	9717991740	validated
43543b8a-03c4-47ef-b02c-c34435cdbae4	2faea127-0ba5-4f7f-9502-8eaf8a4f5adf_gdc_realn_rehead.bam	a35276ed124586ad060dac10296c28bd	13525146849	validated
438650e8-0ee2-4c74-8432-88b5c8006187	e7ba0e97-30cd-4c10-9845-2bd314a92faf_gdc_realn_rehead.bam	3f1f565228e31e8c93deb7bafed7f835	8501138237	validated
438a62ef-5ce9-480b-b1fc-37bcaa46c45f	e289ab5e-c91d-4915-932e-5ae228dee8ee_gdc_realn_rehead.bam	bf2fe6a9ff90a983546417d989a6c7cc	8894947321	validated
43b1678a-0316-4675-be0b-14cc2953bf8b	7ab12194-5290-4416-a0b7-2644c8a190dd_gdc_realn_rehead.bam	0bf3d2be72b91fe75ad189c63135bf14	6890107034	validated
43cf46a8-42d6-4303-86f4-40978e474c97	b1d17c69-5fe7-409c-b37c-a269595d4c9d_gdc_realn_rehead.bam	aa793126de667a4778ea8829cce8dd65	11739489231	validated
44073c3b-c0ca-48ad-992d-a8c4b11a07de	d244cc38-672a-4a54-ba68-4004ff55fe75_gdc_realn_rehead.bam	0f1191f83b58f9603aecd1bc9a403eff	8437353480	validated
4496ba8c-a340-45e3-af9c-1c241c6ad12b	a1e14ba6-a452-4537-af50-9b85608dd135_gdc_realn_rehead.bam	030b4ff27335ad4e7d7389466486161a	8930816364	validated
44b384c7-2272-4020-8e22-14f610f8881b	ef7e5573-ae5f-41c0-910d-d76f52338fe3_gdc_realn_rehead.bam	1477242b7eb1b4e02056aae607e1a154	10903506647	validated
44c03295-bcea-4c94-b06d-e40b459395ba	08fd97b0-1dbc-47d1-bcfc-829031804381_gdc_realn_rehead.bam	c1450d7c05690a3a65afb16c840423b5	9901302363	validated
44db8bdb-514b-4cac-8721-0c8e9cea34cd	fc5c2efa-ef58-4d4e-ac43-32f2c611eeab_gdc_realn_rehead.bam	2ecf4486c28707acb0a1e967ee26176c	7233952042	validated
44e4eff6-2e9d-422e-b9e8-7a2353940f52	3fc1c274-67a7-4aac-8ebc-caa66485aabc_gdc_realn_rehead.bam	5c6b4546d3a27f6b6dd2e4eb931710a3	7616670112	validated
4504890a-f0ad-4612-858c-47447ac5dcaf	540994e5-8339-4846-a202-6e359026cb10_gdc_realn_rehead.bam	5bc875c263ff7f7339de27aad660dc36	5298611520	validated
4505dbd4-6e41-4853-8cd5-9e2ded2be119	fa4ac306-872c-4612-a85d-a93820d89b72_gdc_realn_rehead.bam	42471d41c57d4817e4603a4b5b525fec	8377426902	validated
4570831c-e5f2-4089-90c4-a748818ec2ea	cb348024-1df0-458c-9c09-9df3715ddd01_gdc_realn_rehead.bam	2b868b1d6997780278bd75563f6a3508	6763394431	validated
45e17d22-fbed-418b-97fc-7104e1deeac1	84b82c54-4f13-4143-ba54-532514cf603b_gdc_realn_rehead.bam	9fd31b175849b16c698355f30652c762	7313178810	validated
46069930-9478-49a7-aabe-430e568fa996	9beae6cb-10c3-4cef-8e01-f1ba96ef701f_gdc_realn_rehead.bam	8808f48c550484b671e42d4411c167b5	7049674547	validated
464f5dcc-1690-4c9a-ab50-875d9c6bf3cc	7f6998cc-7faf-4024-8fa6-475fb3b8c6e2_gdc_realn_rehead.bam	514e6b5562b1d2aa924122319a150559	4640277043	validated
467adf93-e42d-4c33-b41c-d15128dbd9c3	beca4316-260a-4c76-a43c-dbff34973db3_gdc_realn_rehead.bam	c6df09f36c7c874d06681a83e1973077	6472186164	validated
4698800f-0a6c-4d53-971d-6c0b014d8823	c17efed0-2c1a-4fd4-9899-d49d8c78147d_gdc_realn_rehead.bam	4a95b0851bf5678122f83f702cf5136b	8705702918	validated
46bb175a-3b68-409a-9f17-94dfc9ddaf99	6ac74c40-8b13-49b6-982c-2110b47f9869_gdc_realn_rehead.bam	8bbac7df88ed64e74f5be607726365e0	6057575185	validated
46d869dd-1643-4e42-b1a6-80ca1f8b5480	93910f7a-32f1-441e-9d14-caa949f6d13e_gdc_realn_rehead.bam	aed6fc14c544dc59c21026e1675afa8f	10031837502	validated
470c77b5-fa62-453b-a765-216e39f95f19	61df29c4-7d8e-4366-adbb-14aa5f2a44e8_gdc_realn_rehead.bam	6abf25ec71c6bf77dc8d93944873b47b	7568031914	validated
47d13158-7ea8-4dd7-8f47-21f230004938	935b9087-a6db-4d9d-9f4c-d122d955a8ee_gdc_realn_rehead.bam	4f1b61f4c1132fdda71b86a4be2f1e19	9913626957	validated
4828a13d-dc60-4a52-a3d2-0f935ab9f5fd	8846406c-8945-41cc-9ffa-fd2a6ba2e678_gdc_realn_rehead.bam	b49e3f90305a5e149b1f3a67ac169363	8296340564	validated
48365fce-2eff-4e55-abf8-4d61fc6596f4	4a8e500c-dd6a-400c-aea8-5e12d64be58a_gdc_realn_rehead.bam	f148a5d18eec9e68799fab0f4885f230	10715451994	validated
48569cb1-4531-4416-a320-5c260f1d512c	44fe44c0-0825-4e3f-8a04-95f438bc9a2c_gdc_realn_rehead.bam	96a376b904c8e406725f22fc5492498e	11569409404	validated
485c7ee7-1224-4a83-9c77-a7805f5df1bf	6e4e02f6-65ed-4824-96c3-d40454a80617_gdc_realn_rehead.bam	ebf2003c36e244f3c3abfa080b35dda5	6640993529	validated
488f1b69-c2a3-429b-a972-31edfd615a67	ed8bfdac-0f7a-4b52-bbcf-6acce2779099_gdc_realn_rehead.bam	cb1f71da0f263376b024045caa956cba	11679064317	validated
48bd053f-af39-4ba8-bd38-349614845c89	6b278896-33a1-4375-8b2c-f5b3e73ee41f_gdc_realn_rehead.bam	fef8b449549a759e2505f271c7ce0edc	7977511798	validated
49172398-b0e8-44de-818d-9d4ddcb6467e	180b3c3c-c131-4e4f-9c89-fe3f10c527d2_gdc_realn_rehead.bam	41620531488c2792c987290244c36668	6465206681	validated
495cb90f-61eb-43a4-bd40-2284d960cdff	6fdca409-7e96-4b2d-bf31-d5347265cb4e_gdc_realn_rehead.bam	46872ded553358f447a66d10d29bc7ef	10782710305	validated
497e3dc1-e5a5-428b-9d5b-01af2367f331	d76c0245-d01c-49f5-a195-a0bf98d48305_gdc_realn_rehead.bam	84049c3c83a3993902313ada08298e88	6864381076	validated
49bb9046-a902-4711-a616-63bfa3bd7017	37b6c800-924e-4547-93a2-6676beade865_gdc_realn_rehead.bam	d1a949a707fb41cb878266c6eae57634	7812416242	validated
4a0f9d99-520f-4c19-94df-f2edf3af7c1a	1c18bed9-7c00-4230-9297-c38b339558df_gdc_realn_rehead.bam	d74352732a94837631be5fbc89cb6bc7	8375669714	validated
4ab02a27-4259-4077-a00e-74df48025e72	25def54c-3234-43c3-8eed-88bb27b898db_gdc_realn_rehead.bam	5d6a6b5c7716e301e62ea2008e242c59	6838548027	validated
4ad08b0b-1213-4625-89bc-a1c21f41010d	6220fdee-59c8-472d-82e0-b3f97923381c_gdc_realn_rehead.bam	4f17d8269a54e374f92e645a978bea20	8212292676	validated
4ae467f3-9cc8-4832-b97b-c144c09a94d3	6db6f352-6727-4a94-b959-2519a2e22dcf_gdc_realn_rehead.bam	112f94fd0d1e34ae6947826199438f3b	8634539778	validated
4ae540b1-d4b3-4379-a6bb-ca52c75752ae	6c470bae-8bd8-4171-aea8-65f89760bcfe_gdc_realn_rehead.bam	b3368153cef16616304798197c3a531f	5555027809	validated
4b08ad09-72a9-404c-b7e2-f79e6e4581c1	f945030b-4e75-4de6-9719-3a3f69f08083_gdc_realn_rehead.bam	59b7f339994734c2942be3614a660975	10581513151	validated
4b093715-d5c9-4c28-991f-5775ef0d79cc	f2d71f99-4427-44a5-b804-4b35058b1912_gdc_realn_rehead.bam	e18ee6b97cd04938bd0ec29a7c648bb6	10624532574	validated
4b32fc46-203f-4e18-8aca-6195459c1eca	00c5a1a2-eed2-4fe5-a85b-47f0b874008b_gdc_realn_rehead.bam	80328a98a431488ea085def13a23b32b	8878489603	validated
4b4f4639-4491-4190-b730-34093f1b907b	5cce20e8-68af-4dc0-bb82-56b5bff48da0_gdc_realn_rehead.bam	b36f87a560884126521bf00a6b0fd5a3	8743373606	validated
4b7b8eb8-d939-411c-be5e-cf41a5521963	63e80fbd-bc32-4e09-9c2c-ac79dd426743_gdc_realn_rehead.bam	06bb07c5fa2793457bdd79ea023e0e36	7165937076	validated
4b84862b-12d0-438f-99fe-cca264f0e160	a963c761-4cc0-44cd-8b1f-2ea58807b109_gdc_realn_rehead.bam	c392f685c640d4eff15a923af0f5ba49	8865607714	validated
4bd769c7-dd01-468f-a521-fd5ce94522d8	b1b04c39-20c9-453d-80c7-48621a4410f1_gdc_realn_rehead.bam	ccb0bbb046ddd06ec88814eebf310e86	5955438733	validated
4c0522e6-ff77-4cd5-990a-ed7324077dad	c83ba819-c786-4978-bf1b-8d9e88611fc6_gdc_realn_rehead.bam	a0c322b41b1b5c0ab8c804e9d206d607	11107416387	validated
4c5fb097-c8b8-4481-b91a-2796febf429e	b828e0a8-0a8e-4438-bfb9-06eecc6fe052_gdc_realn_rehead.bam	7164505a6f4b8828c1252176a0a43ac3	9071806389	validated
4c68dee0-d1f5-4c6c-86bd-d4aad85ce6fb	eab0f8df-e01f-423f-bc98-dac806d56e13_gdc_realn_rehead.bam	14b1bf897fbf912b317ad921c22913ff	7406729953	validated
4c755cbf-9c8b-4fea-80fc-564b359f74fd	f53a9956-43d9-4a3f-b6f0-92053b7fa2ff_gdc_realn_rehead.bam	923feb9adbb0130ea85463065b5f7dfc	12969942483	validated
4ccd388d-944f-425d-887d-07fb1a600b87	ee1d339b-9af9-44d4-b33c-67412a202de0_gdc_realn_rehead.bam	caefddfb82a43e8276d1df5bda50bf87	8999857027	validated
4cef409b-c713-4396-83cc-9958ce6a85f0	45df3729-a82a-45a8-8ff9-12b3f1fc58d8_gdc_realn_rehead.bam	dd308ef95cdb50136e6e2d1c2ad14506	8083437243	validated
4cfcec36-d063-416e-8d52-f8d67893eb97	eb359c43-b759-492d-ad36-f8e18b3eb519_gdc_realn_rehead.bam	a5bcce83b38060d5b4532b74f99030c1	6742403082	validated
4d32c4fa-959e-41cf-b837-104290bab9fa	4d3f22de-948d-4335-bdb3-8933c117218b_gdc_realn_rehead.bam	337ae0e00016c50b4d23a6de3b9694a9	10733647782	validated
4d56cc4d-a1ef-4044-91f2-b0c71e3d18f1	44bb0b80-ac9b-4495-a014-a54eb389cf67_gdc_realn_rehead.bam	9ab55b753b949935302fcf4574614ec0	7741828466	validated
4dd1f726-6d93-42ac-8206-16cc285f2264	03ea145a-3b12-47bd-8bd1-9cd17062d8e2_gdc_realn_rehead.bam	cf8e11986b5ec6bc8b75c4f12fafb81f	7118620806	validated
4ded5199-f1fb-4451-9654-91e0e5180c8d	1ded5bff-8aab-41fb-8da1-b9cbd52e6da5_gdc_realn_rehead.bam	c0eb7f66c4bf49fe92b450bf75d1affc	9127356878	validated
4e0cefed-f1be-43ae-b0e6-23800873b9b2	3de36ad8-679a-44fe-aecb-2e9a36128dbb_gdc_realn_rehead.bam	f705094a0b282d4c9aa4e4149b7ba352	15991702643	validated
4e4cd9e5-27bb-4ea7-9328-0b267373ec1c	bd7235f8-71ef-44ad-a5d6-3ed041b293bd_gdc_realn_rehead.bam	15b4383d6f170f739723dfe9ba2726c4	7037256522	validated
4e9a630b-be4e-4630-bec1-06828bc84928	b43628ba-1aee-4348-a010-bc4e5fea6da7_gdc_realn_rehead.bam	521fc00da05565191863591be8572765	6174245448	validated
4ed5d291-b9b1-4f12-9385-8e32fd448cc6	1a6761d0-370d-447b-a126-031fe8cdc152_gdc_realn_rehead.bam	8806ae525197d67c304669c8b17f580f	6497155529	validated
4ed87fdc-726f-4bc2-9fb9-ae699c769856	c3588f96-95c6-4008-bda2-502ceb963adb_gdc_realn_rehead.bam	4659b5bc66563a3582172c0bf1ed456f	10797021456	validated
4efb4d14-b9ed-4e5b-b2b3-0d47654fec28	7df44c8a-9515-43b1-aaf4-68248df96381_gdc_realn_rehead.bam	fab9770870d471c337a54f70e72d1e7c	9900046186	validated
4f06521c-8a2d-4f51-9bfa-820bfff2b091	6a463c83-883d-42ee-b29d-acf3368a1c36_gdc_realn_rehead.bam	d4c913915cd1453fe3101969e8b7f49f	5650280115	validated
4f372ade-df9c-424e-be9a-cef6a7c8ae81	463f8f9f-d6a7-4f52-ab46-f69cf96411d5_gdc_realn_rehead.bam	d7c52ec3bf53797bd43fe75dc048904d	7694096802	validated
4f44d478-ea54-4965-94ba-96f2e5967ff7	cd57d138-d70b-4b7e-ac84-66fb576c48df_gdc_realn_rehead.bam	d02618f1dea516a3b899268f1147ad22	14170150822	validated
4f76f8c6-d5a2-4fb4-975e-17d04ec3a87c	4a09f71d-5bea-4158-87f8-df4bba6add5b_gdc_realn_rehead.bam	d3d3c9e9a7bdfce5646f7cc1b6a6b610	7453038378	validated
4f7e40bf-4360-49bf-88ff-8c9008f814ab	83385f92-efd0-41a6-bbbc-5d4437b04ffe_gdc_realn_rehead.bam	188ee20d5b563153e104d70546acc695	10235005482	validated
4f810fbc-80e1-4eb9-8fbf-258a47a1f5bd	bc06168f-b478-4f72-ab03-0a9185d964bc_gdc_realn_rehead.bam	f5dce8723ba4cc3c6f728e1c08f7a5a4	6902654833	validated
4fcdb199-17f3-4d96-8a96-5e7b57f398b7	6cbf61e2-e54f-49e4-a3b2-99195ec695f3_gdc_realn_rehead.bam	152b1bec92cf14248aafa39d658968be	11753960329	validated
4ff08e3b-5ed1-4bde-9cd4-71a088c5176a	0cbde00c-885b-43ce-88bf-c440e31ce88c_gdc_realn_rehead.bam	ca1f14bb283412cee4f9756198834a33	8593640484	validated
5007a2b2-1e9b-4c92-99ba-4d98bad3b30c	7a0a11e7-c517-4f0e-bb00-a978e2bebf33_gdc_realn_rehead.bam	aa88796b8c5ca11eec7e5596b4dda530	7810404909	validated
5015f577-de90-4573-a090-5165a610db0d	452ba008-aec7-408c-893e-4f14deed77e1_gdc_realn_rehead.bam	ca8bdc3a041d5da85bbeac5042892ef4	4353298261	validated
504e86ee-985d-4ff0-9e84-24847599ad77	d29b2a97-a8b6-4c4b-a564-764282c5651d_gdc_realn_rehead.bam	b935418635389eb6c10a6296705cf982	7116089397	validated
50870df3-f63c-458e-bf6d-de5fc6b39688	8caa5470-0f85-4cad-a8fa-59622ef06ac1_gdc_realn_rehead.bam	1698ee377db49e3d8bb153c3d9194fdb	10725153609	validated
511ad979-cef7-4d78-be31-7ad44841bf19	abe145bd-e4d2-4994-9b1e-dcba2034591d_gdc_realn_rehead.bam	17d07c88ecc65d649a785c450bbb439b	8964190163	validated
51cf474e-c6d2-428e-ad59-ff96f1d07e32	16bdaa6d-4ec4-4bd7-8061-500d66494a48_gdc_realn_rehead.bam	ff3a0fc4db66d4a966d84e911b73b075	8116959091	validated
522722b8-e0c8-4cad-bb78-be849a683b23	91c80bef-211e-4a23-b0fa-d287fa89eb9a_gdc_realn_rehead.bam	49c1c533b60783b075a30c42837e4366	11302510510	validated
52441de4-e26b-42b3-b061-94907c049501	be17dfce-698d-42e5-8df0-a76064f52557_gdc_realn_rehead.bam	d808368241c8dd11728e48a8cf71c5cb	6004973240	validated
526fdb60-388b-482b-adf8-ab831279d283	ac14bcc6-31e7-433e-94c9-d709f3ce5ba6_gdc_realn_rehead.bam	42d605371c073c9db87b4933e8cdabdb	6701698246	validated
5282c243-8d44-485a-beeb-ffb62201a60b	98cfb9c2-7c1e-4bc3-bea7-33b1ecb3ec0d_gdc_realn_rehead.bam	5efa6fa3b7af35872e14ad2f5f9db487	7123039853	validated
52a72824-0b41-4b8e-86f0-41ee5e00c989	81a7d566-f3ad-4b07-ab6d-dd2c2b52c5aa_gdc_realn_rehead.bam	bdd784afba9a7b4d0a92ae840b33d8d4	9384007443	validated
52e33556-ecab-4ad3-a340-ec29572c397d	65245085-786f-47a2-8791-a935abeda02a_gdc_realn_rehead.bam	37fdd5471e8de5c857edfcc3dcf10a89	4220048952	validated
53090801-218d-46f0-affc-27989e22948a	5525ffb9-e03a-484b-986b-5e78ae6a2031_gdc_realn_rehead.bam	808a03af36c9d0a5b54fc04562c1761d	9705044314	validated
53289a80-d0b1-4ba7-82a4-4015fe7ad25a	34b3aa97-f8f3-4aeb-8e59-067e9277d9a4_gdc_realn_rehead.bam	32b46757302f69d0cdfeefcff3e4cfc1	8473254767	validated
53acb161-50de-4b49-a5ae-6493475a742c	e9805499-3152-4bf0-a433-2021900ce0e7_gdc_realn_rehead.bam	07bfc356bf3daa962a9a6ebef875cb61	8004022283	validated
53b7baae-38ba-4787-9b7e-a5f43453b5d5	9c714c63-ee50-4385-9e25-09f940f5f902_gdc_realn_rehead.bam	5be98638454b8da4b0bf80fb140f1ad1	9592791056	validated
54209833-4217-40aa-853a-9aefb2f3f42d	85614bdc-e8cd-474b-9990-fc50c7bc814b_gdc_realn_rehead.bam	4f00fc6ca3a9e08191871cbb262045ff	5459839642	validated
542caafa-1291-49e6-b745-32d6a6890c54	841c293c-37ca-4fe5-b1c8-69cc7c351b55_gdc_realn_rehead.bam	d9706a09025e751c9befd66a1dc95b92	9434905700	validated
546fa7dc-9e62-41f4-86f7-b0963d2f7407	01659681-1c48-4d30-b41a-e060a90bb987_gdc_realn_rehead.bam	1535e477730172b5f38a5eb1949e1ccb	7264311125	validated
5482cdd0-3698-455b-97c1-b10c69d67ae9	ee910b00-6f92-479a-b6fe-453eac5a7300_gdc_realn_rehead.bam	155e557d42c8135d1288e2a50bd2a5c9	7799817610	validated
548cad87-ec95-47e2-890e-7c8284ea5b88	8af93642-bfbd-41df-abb5-38f4f91a8afb_gdc_realn_rehead.bam	a87e9892d0a7bac2526331620d64e856	8516231908	validated
54b2bc01-3abf-446c-bed4-badd3917b589	b0363f34-ad46-42b2-be94-eec3be39160b_gdc_realn_rehead.bam	6cc34f9d1b4ceb01be31168381b35843	9240574102	validated
553ab065-ec59-4821-b7cc-dcf2041dff22	545d876e-e1c6-4c0b-83b7-884cfcf9aaae_gdc_realn_rehead.bam	727ba5aa29267a2526089beda3c02c82	11248723124	validated
557753bf-8846-4ae4-88f1-2e83c4f91158	ee81123f-9109-4dc0-bd0d-51274f015014_gdc_realn_rehead.bam	a54a24e519daabd96cdf5b5afaa4a496	7670765659	validated
557d9b64-b6a6-4def-9a29-d3e5f4c84b84	f44690cb-8a0e-483d-91e8-c350f0a9c142_gdc_realn_rehead.bam	81d4324e82803f8e735b7a9d421b3779	10002712842	validated
55a5f358-3687-4db3-8590-19f69cd44a6b	1f578ca2-3646-44f7-a1d3-76491344ac27_gdc_realn_rehead.bam	48fbceb5d011460ec282656e00aeceee	10119938669	validated
55d5d4b5-faf0-41f0-a203-cdc47e7105bd	08efe2e7-edc4-4c77-878f-558f3b473e87_gdc_realn_rehead.bam	fc3061cdf228a153433100b4cead55a1	3133701798	validated
55e541b0-50e8-4609-9d21-9ff72659f2c6	426422ad-f088-496f-af68-18a3e5f728c5_gdc_realn_rehead.bam	6322162699ac7d998a7c11cc359a53c5	10042995680	validated
56ae6ba9-6db8-401d-a038-457914646c9e	4d7889ec-f4e8-4bb3-b6b5-0c244714256f_gdc_realn_rehead.bam	974829b3368529a06e248f581b295aef	6847337531	validated
56b4c754-f248-4e79-ac24-0244470466f0	dec20114-d00b-454f-a302-58ef28794b97_gdc_realn_rehead.bam	fc938ce595e82f10ca1c25a4300fbfbf	13647664649	validated
56cd7da0-2c47-4986-91ce-07db2bb87369	ec03f3fe-c842-4fe3-9161-1d6486d17b6c_gdc_realn_rehead.bam	ef9090b19e540687f055260821f0bc31	10709495513	validated
56d2d35b-d229-4a62-bfd8-34119b33ded2	f411761e-7513-4113-88f9-88e7618f6c01_gdc_realn_rehead.bam	0cc30d9d5f4e70b580a72fa8e03a492a	7651232914	validated
56d2fb12-72fd-4df7-8678-596767ca5651	33cbc01b-b2c3-4d02-93de-8cff9e0eb1ec_gdc_realn_rehead.bam	73373724615fd354734c4187c65a39a0	5191475335	validated
56ff4351-7be9-4183-8e75-0782a6fe2c17	a3736f9a-6f21-4b60-82c9-fef598683885_gdc_realn_rehead.bam	5f2011535507247ae5d6f3215999ec95	8869462531	validated
576be8f6-bc1a-47b8-bc59-d3b7d2aaf538	47e94391-0540-40bf-b2ac-78520679f72b_gdc_realn_rehead.bam	6953e94af5e3e9c6ef9330fbbf7668f8	9550018619	validated
580280b4-7f43-4ba2-85da-01d8f98f58bd	5f8d321a-ef4f-4086-9c4b-2d6a44cf5b51_gdc_realn_rehead.bam	f5e017238a3629d5c88071026bb56225	8697431275	validated
580d9a3d-e198-4e7b-aa1f-419d868bb0b5	9f07e101-77c2-4e44-9e44-20ad8f3b7387_gdc_realn_rehead.bam	a10cdac91d122490b951e04d45290a60	10497944040	validated
583b6bcb-ff54-48c5-9561-86906b5138a7	8b84ba6c-caaa-4df4-8777-17cc3d4341e7_gdc_realn_rehead.bam	60efa70abbdbf7eb98150ffb95d0efa0	10531701256	validated
5872621a-c277-438e-a8dc-d96f0abf7fa6	14d8d723-fe65-4cd1-a057-a6f42619a8ac_gdc_realn_rehead.bam	f23aab5a1fc814a87e6dca8f30471d21	7004062719	validated
599db558-4bd9-4b38-be3e-4f68954ad2a6	ee313ffd-f0be-4636-851e-6edcda7cf779_gdc_realn_rehead.bam	17bd6dd448fd86e1a4b06ec39cac68c2	7674299957	validated
5a0374e5-cee9-4952-9df0-4ff125196478	a8e0bf86-46a4-4628-be52-1c6ca02fa06d_gdc_realn_rehead.bam	271d3562072e00fd9122725df5d7d3d0	8635439448	validated
5a3bc137-6e81-47d4-8f6b-946bbafd6794	222e8259-9e6a-4664-bc4d-dee1ad8c6b02_gdc_realn_rehead.bam	8c9a8a11e699d1a7a48e364d501fb5e7	10423220152	validated
5aa0f908-7d63-47c6-8fc1-0ef20f7a645b	a42b032d-bddd-44e1-9d85-3bca19a59b36_gdc_realn_rehead.bam	43836ed0f4cf366426d88fabddd6e33f	8562880255	validated
5aa689c4-e05f-4b7d-a308-a4a5ee43b259	940fd65d-6543-43c2-aacf-033452edb802_gdc_realn_rehead.bam	0609093f299998848f7bf166a39bfddc	8338005431	validated
5ab64622-2c8a-4d4a-bf98-1104b86b5e0c	86ee75f2-b388-42b2-92bc-06503ce6d710_gdc_realn_rehead.bam	7dffc3b42e87caf7a030fc3150b35268	5872522360	validated
5b39ccf2-79bf-401f-8271-2c162b73cb85	6a6c9e3f-1c3c-41ef-b45a-6fa65c6f4745_gdc_realn_rehead.bam	540d7c8cea5d3e9d56cdf4d7413f6466	9390707024	validated
5ba97506-c202-4d53-9033-9ffaa6e98f07	6bc88daf-bcd3-4343-9aa5-bb69a90d6503_gdc_realn_rehead.bam	f2f743a1ccec217f5eb6d2229da35a50	8201322577	validated
5bcdf631-9847-43e3-8750-97cd7cd1095a	26cdbfd9-801b-42fd-84e7-a8c177f0bd8b_gdc_realn_rehead.bam	c89f5a40019a34596abc578e8c56cd7c	6631096622	validated
5bd332f4-cbab-4b70-9bc2-193b7ad25c22	92246d02-d7cc-4f7c-9ab5-3fa98970a436_gdc_realn_rehead.bam	bc5ba35f0aa0bfc89c8f22b44b006d8a	11969921174	validated
5bdc0f96-2e65-431e-8b8c-a7e95f5d1744	6dd4a30d-3c23-424e-9347-69d0d107ba6c_gdc_realn_rehead.bam	95035d517286d9881c0b41626216b7f8	6765267761	validated
5c6d95d0-0df9-44d7-a438-3f9952f23795	e9eec19e-0a29-4dfb-ba6c-05bcbca9ae5e_gdc_realn_rehead.bam	a734b0fcbbc4feddffb163ec4bf12224	7535395572	validated
5c6eeaf8-a81b-4b03-8102-2240ef43823a	588e4634-1004-4d65-8d8b-5feafb1d7225_gdc_realn_rehead.bam	3518d798b624f4b246997781e0c0723d	10904554535	validated
5c870516-205a-4075-9e60-d051cf2e87fe	f307ff83-4070-438e-86e0-3a6e9a3958c5_gdc_realn_rehead.bam	7c0e3e7cf83f2d19ebc4e8959f4cbefa	8475692775	validated
